ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
360519,1995,21,21,21,21,21,21,21,21,21,21
360520,1995,0,0,0,0,0,0,0,0,0,0
360521,1995,0,0,0,0,0,0,0,0,0,0
360522,1995,0,0,0,0,0,0,0,0,0,0
360523,1995,0,0,0,0,0,0,0,0,0,0
360524,1995,0,0,0,0,0,0,0,0,0,0
360525,1995,0,0,32,0,0,0,0,28,0,0
360526,1995,26,26,26,26,26,26,26,26,26,26
360527,1995,0,5,0,0,0,0,0,0,0,17
360528,1995,0,0,0,0,0,0,0,0,0,0
360529,1995,0,0,0,0,0,0,0,0,0,0
360530,1995,0,0,0,0,0,0,0,0,0,0
360531,1995,26,0,0,0,0,0,0,0,0,0
360532,1995,16,15,10,15,32,9,0,11,12,18
360533,1995,0,10,0,0,12,0,0,0,0,0
360534,1995,0,0,0,0,0,0,0,0,0,0
360535,1995,5,5,5,5,5,5,5,5,5,5
360536,1995,21,21,21,21,21,21,21,21,21,21
360537,1995,9,9,9,9,9,9,9,9,9,9
360538,1995,5,5,5,5,5,5,5,5,5,5
360539,1995,0,0,0,0,0,0,0,0,0,0
360540,1995,0,0,0,0,0,0,0,0,0,0
360541,1995,0,0,0,0,0,0,0,0,0,0
360542,1995,15,15,15,15,15,15,15,15,15,15
360543,1995,21,32,18,46,30,17,42,25,14,36
360544,1995,0,0,0,23,19,0,30,0,26,0
360545,1995,0,0,0,0,0,0,0,0,0,0
360546,1995,0,0,0,0,0,0,0,0,0,0
360547,1995,0,0,0,0,0,0,0,0,0,0
360548,1995,0,0,0,0,0,18,0,0,0,0
360549,1995,0,0,0,0,13,0,0,8,10,0
360550,1995,0,0,0,0,0,0,0,0,0,0
360551,1995,4,4,4,4,4,4,4,4,4,4
360552,1995,7,7,7,7,7,7,7,7,7,7
360553,1995,0,0,0,0,0,0,0,0,0,6
360554,1995,28,0,0,20,17,0,0,0,0,0
360555,1995,9,9,9,9,9,9,9,9,9,9
360556,1995,0,0,0,0,0,0,0,0,0,0
360557,1995,0,0,0,0,0,0,0,0,0,0
360558,1995,0,0,0,0,0,0,0,0,0,0
360559,1995,0,0,0,0,0,0,0,0,0,0
360560,1995,20,20,20,20,20,20,20,20,20,20
360561,1995,0,0,0,0,0,0,0,0,0,0
360562,1995,0,0,0,0,0,0,0,0,0,0
360563,1995,0,0,0,0,0,0,0,0,0,0
360564,1995,15,15,15,15,15,15,15,15,15,15
360565,1995,0,0,0,0,0,0,0,0,0,0
360566,1995,7,7,7,7,7,7,7,7,7,7
360567,1995,27,27,27,27,27,27,27,27,27,27
360568,1995,0,0,0,0,0,0,0,0,0,0
360569,1995,0,0,0,0,0,0,18,0,0,0
360570,1995,0,0,0,0,0,0,0,0,0,0
360571,1995,0,14,0,0,0,25,0,0,0,0
360572,1995,0,0,0,0,0,0,0,0,0,0
360573,1995,0,12,0,0,0,12,13,0,0,0
360574,1995,8,8,8,8,8,8,8,8,8,8
360575,1995,26,26,26,26,26,26,26,26,26,26
360576,1995,0,0,0,0,0,0,0,0,0,0
360577,1995,0,0,0,0,0,0,0,0,0,0
360578,1995,2,2,2,2,2,2,2,2,2,2
360579,1995,15,15,15,15,15,15,15,15,15,15
360580,1995,23,23,29,17,11,21,20,14,22,17
360582,1995,16,16,16,16,16,16,16,16,16,16
360583,1995,9,9,9,9,9,9,9,9,9,9
360584,1995,17,17,17,17,17,17,17,17,17,17
360585,1995,0,0,0,0,0,0,0,0,0,0
360586,1995,0,0,0,0,0,0,0,0,0,0
360587,1995,0,0,0,0,0,0,0,0,0,0
360588,1995,0,0,0,0,0,0,19,0,0,0
360589,1995,0,20,0,18,0,0,0,0,0,0
360590,1995,0,0,0,0,0,0,0,0,0,0
360591,1995,20,0,0,0,6,0,0,24,0,0
360592,1995,20,25,16,18,11,12,17,0,18,8
360593,1995,0,0,0,0,0,0,0,23,0,0
360594,1995,1,1,1,1,1,1,1,5,1,1
360595,1995,10,0,0,0,0,0,0,0,0,20
360596,1995,25,9,12,16,6,25,17,18,18,18
360597,1995,0,0,0,0,0,0,0,0,0,0
360598,1995,0,0,0,0,0,0,15,0,0,35
360599,1995,15,11,8,0,13,0,19,14,10,11
360600,1995,0,0,0,0,0,0,0,0,0,0
360601,1995,0,0,0,0,0,0,0,0,0,0
360602,1995,28,21,17,27,22,24,16,20,14,19
360603,1995,0,0,0,0,0,0,0,0,0,0
360604,1995,0,0,0,0,0,0,0,0,0,0
360605,1995,14,14,14,17,14,14,14,14,14,14
360606,1995,0,0,0,0,0,8,0,0,0,0
360607,1995,0,0,0,0,0,0,0,0,0,0
360608,1995,0,0,0,0,0,0,0,0,0,0
360609,1995,16,5,9,20,16,15,16,15,18,10
360610,1995,0,0,0,0,0,0,0,0,0,0
360611,1995,0,0,0,0,0,0,0,0,0,0
360612,1995,0,0,0,0,0,0,0,0,0,0
360613,1995,0,0,0,0,0,0,0,0,0,0
360614,1995,0,0,0,0,0,0,0,0,0,0
360615,1995,0,0,0,0,0,0,0,0,0,0
360616,1995,0,0,0,0,0,0,0,0,0,0
360617,1995,0,0,0,0,0,0,0,0,0,0
360618,1995,0,0,0,0,0,0,0,0,0,0
360619,1995,0,0,0,0,0,0,0,0,0,0
360620,1995,12,13,4,15,10,19,15,5,15,11
360621,1995,0,0,0,0,0,0,0,0,0,0
360622,1995,16,17,4,13,28,25,16,0,6,12
360623,1995,0,0,0,17,0,0,0,0,0,0
360624,1995,0,0,0,0,0,0,0,0,0,0
360625,1995,0,0,0,0,0,0,0,0,0,0
360626,1995,1,1,1,1,1,1,1,1,1,1
360627,1995,0,0,0,0,0,0,0,0,0,0
360628,1995,14,14,14,14,14,14,14,14,14,14
360629,1995,0,0,0,0,0,0,0,0,0,0
360630,1995,20,20,20,20,20,20,20,20,20,20
360631,1995,0,0,0,0,0,0,0,0,0,0
360632,1995,3,0,0,0,0,0,0,0,0,0
360633,1995,0,0,0,0,0,0,0,0,0,0
360634,1995,0,0,0,0,0,0,0,0,0,0
360635,1995,0,0,0,0,0,0,0,0,0,0
360636,1995,0,0,0,0,0,0,0,0,0,0
360637,1995,0,0,0,0,0,0,0,7,20,0
360638,1995,0,0,0,28,0,0,0,0,0,0
360639,1995,21,20,0,29,0,0,0,9,0,0
360640,1995,9,9,9,9,9,9,9,9,9,9
360641,1995,0,0,0,0,0,0,0,0,0,0
360642,1995,14,0,0,0,0,0,0,0,14,0
360643,1995,1,1,1,1,1,1,1,1,1,1
360644,1995,0,0,0,0,0,0,0,0,11,0
360645,1995,0,0,0,0,0,0,0,0,0,0
360646,1995,0,0,0,0,0,0,0,0,0,0
360647,1995,0,0,0,0,0,0,0,0,0,0
360648,1995,0,0,0,0,0,0,0,0,0,0
360649,1995,0,0,15,0,6,0,0,0,0,0
360650,1995,0,2,0,0,0,0,0,0,0,0
360651,1995,4,4,4,4,4,4,4,4,4,4
360652,1995,0,0,0,0,0,0,0,0,0,0
360653,1995,0,0,0,0,0,0,0,0,0,0
360654,1995,0,0,0,0,0,0,0,0,0,0
360655,1995,5,5,5,5,5,5,5,5,5,5
360656,1995,0,0,0,0,0,0,17,0,0,0
360657,1995,0,0,0,0,0,0,0,0,0,0
360658,1995,8,8,8,8,8,8,8,8,8,8
360659,1995,0,0,0,0,0,0,0,0,0,0
360660,1995,0,0,0,0,0,0,0,0,0,0
360661,1995,15,16,11,5,13,32,22,25,31,17
360662,1995,0,0,0,0,0,0,0,0,0,0
360663,1995,0,0,0,0,0,0,0,0,0,0
360664,1995,0,0,0,0,0,0,0,0,0,0
360665,1995,0,0,0,0,0,0,0,0,0,0
360666,1995,0,0,0,0,0,11,0,0,0,0
360667,1995,30,19,15,19,10,3,0,23,14,10
360668,1995,0,0,0,0,0,0,0,0,0,0
360669,1995,0,0,0,0,0,0,0,0,0,0
360670,1995,28,28,28,28,28,28,28,28,28,28
360671,1995,0,0,0,0,0,0,0,0,0,0
360672,1995,0,0,0,0,0,0,0,0,0,0
360673,1995,0,0,0,0,0,0,0,0,0,0
360674,1995,36,36,36,36,36,36,36,36,36,36
360675,1995,0,0,14,0,0,0,0,0,0,0
360676,1995,0,0,0,0,0,0,0,0,0,0
360677,1995,9,0,0,11,0,0,0,12,10,16
360678,1995,26,26,26,26,26,26,26,26,26,26
360679,1995,0,0,0,0,0,0,0,0,0,0
360680,1995,0,0,0,0,0,0,0,0,0,0
360681,1995,0,0,0,0,0,0,0,3,0,0
360682,1995,0,0,0,0,0,0,9,0,0,13
360683,1995,0,0,0,0,0,0,0,0,0,0
360684,1995,0,0,0,0,0,0,0,0,0,0
360685,1995,13,0,28,0,0,0,0,0,0,12
360686,1995,13,13,13,13,13,13,13,13,13,13
360687,1995,17,0,0,0,0,0,0,4,16,0
360688,1995,0,0,0,0,0,0,0,0,0,0
360689,1995,13,13,13,13,13,13,13,13,13,13
360690,1995,0,0,0,0,0,0,0,0,0,0
360691,1995,25,25,25,25,25,25,25,25,25,25
360692,1995,6,6,6,6,6,6,6,6,6,6
360693,1995,0,0,0,0,0,0,0,0,0,0
360694,1995,0,0,0,0,0,0,0,0,0,0
360695,1995,0,0,0,0,0,0,0,0,0,0
360696,1995,0,0,0,0,0,0,0,0,0,0
360697,1995,0,0,0,0,0,0,0,0,0,0
360698,1995,17,17,17,17,17,17,17,17,17,17
360699,1995,0,0,0,9,0,0,0,0,0,12
360700,1995,0,0,0,0,0,0,0,0,0,0
360701,1995,10,10,10,10,10,10,10,10,10,10
360702,1995,0,0,0,0,0,0,0,0,0,0
360703,1995,21,0,0,0,21,26,0,0,0,0
360704,1995,0,0,0,0,0,0,0,0,0,0
360705,1995,0,0,0,0,0,0,0,0,0,0
360706,1995,0,0,0,0,0,0,0,0,0,0
360707,1995,0,0,0,0,0,0,0,0,0,0
360708,1995,0,0,0,0,0,0,0,0,0,0
360709,1995,23,16,7,26,11,4,14,5,12,14
360710,1995,0,0,0,0,0,0,0,0,0,0
360711,1995,0,0,0,0,0,0,0,0,0,0
360712,1995,0,0,0,0,0,0,0,0,0,0
360713,1995,0,0,0,0,0,0,0,0,0,0
360714,1995,29,8,9,17,0,12,8,7,10,10
360715,1995,0,0,16,0,0,0,0,0,0,0
360716,1995,0,0,0,0,0,0,0,0,0,0
360717,1995,0,0,0,0,0,0,0,0,0,0
360718,1995,9,10,27,19,10,16,14,15,12,13
360719,1995,0,0,0,0,0,0,0,0,0,36
360720,1995,0,0,0,0,0,0,0,0,0,0
360721,1995,0,0,0,0,0,0,0,0,0,0
360722,1995,17,26,7,17,11,9,17,9,11,4
360723,1995,0,0,0,0,0,0,15,0,0,0
360724,1995,0,0,0,0,0,0,0,0,0,0
360725,1995,0,0,0,0,0,0,0,0,0,0
360726,1995,15,23,22,16,8,0,17,11,14,28
360727,1995,12,6,16,2,16,14,12,10,13,10
360728,1995,0,0,0,0,0,0,0,0,0,0
360729,1995,21,21,21,21,21,21,21,21,21,21
360730,1995,0,0,0,0,0,0,0,0,0,0
360731,1995,13,13,13,13,13,13,13,13,13,13
360732,1995,0,0,0,0,0,0,0,0,0,0
360733,1995,0,0,0,0,0,0,0,0,0,0
360734,1995,9,9,9,9,9,9,9,9,9,9
360735,1995,0,0,0,0,0,6,7,0,0,0
360736,1995,9,9,9,9,9,9,9,9,9,9
360737,1995,0,21,16,0,0,0,0,0,0,0
360738,1995,0,0,0,0,0,0,0,0,0,0
360739,1995,0,0,0,0,0,0,0,18,0,0
360740,1995,6,6,32,22,15,20,6,9,28,8
360741,1995,0,0,0,0,0,0,0,0,0,0
360742,1995,0,0,0,0,0,0,0,0,0,0
360743,1995,0,0,0,0,0,0,0,0,0,0
360744,1995,0,0,0,0,0,0,0,0,0,0
360745,1995,0,0,0,0,0,0,0,0,0,0
360746,1995,20,24,9,3,9,10,6,31,18,13
360747,1995,0,0,0,0,0,0,0,0,0,0
360748,1995,0,0,0,0,0,0,15,0,0,0
360749,1995,0,0,0,0,0,0,0,0,0,0
360750,1995,0,0,0,0,0,0,0,0,0,9
360751,1995,0,0,0,0,0,0,0,0,0,0
360752,1995,0,0,0,16,0,0,0,0,0,0
360753,1995,0,0,0,0,0,0,15,0,0,22
360754,1995,25,25,25,25,25,25,25,25,25,25
360755,1995,0,0,0,0,0,0,6,0,0,0
360756,1995,28,10,14,12,22,14,0,9,6,19
360757,1995,0,0,0,0,0,0,0,0,0,0
360758,1995,2,2,2,2,2,2,2,2,2,2
360759,1995,17,17,17,17,17,17,17,17,17,17
360760,1995,0,0,0,0,0,0,0,0,0,0
360761,1995,8,0,0,0,0,0,0,0,0,0
360762,1995,0,0,0,0,0,0,0,0,0,0
360763,1995,0,0,0,0,0,0,0,0,0,0
360764,1995,8,8,8,8,8,8,8,8,8,8
360765,1995,0,0,0,0,0,0,0,0,0,0
360766,1995,0,0,0,0,0,0,0,0,0,0
360767,1995,0,0,0,0,0,0,0,0,0,0
360768,1995,33,13,0,26,18,0,29,7,0,0
360769,1995,0,0,0,0,0,0,0,0,0,0
360770,1995,0,0,0,0,0,0,0,0,0,0
360771,1995,0,0,0,0,0,0,0,0,0,0
360772,1995,0,0,0,0,0,0,0,0,0,0
360773,1995,0,0,0,0,0,0,0,0,0,0
360774,1995,0,0,0,0,0,0,2,0,0,0
360775,1995,0,0,0,0,0,0,0,0,0,0
360776,1995,12,4,17,4,3,0,9,25,0,14
360777,1995,0,0,0,0,0,0,0,0,0,0
360778,1995,0,0,0,0,0,0,0,0,0,0
360779,1995,10,10,10,10,10,10,14,10,10,10
360780,1995,0,0,0,0,0,0,0,0,0,0
360781,1995,0,0,0,0,0,0,0,0,0,0
360782,1995,0,0,0,0,0,0,0,0,0,0
360783,1995,0,0,0,0,0,0,0,0,0,0
360784,1995,0,0,0,0,0,0,0,0,0,0
360785,1995,12,12,12,12,12,12,12,12,12,12
360786,1995,0,0,0,0,0,0,0,0,0,0
360787,1995,0,0,0,0,0,0,0,0,0,0
360788,1995,9,9,9,9,9,9,9,9,9,9
360789,1995,0,0,0,0,0,0,0,0,0,0
360790,1995,0,0,0,0,0,0,0,0,0,0
360791,1995,0,0,0,0,0,0,0,0,0,0
360792,1995,3,0,0,0,0,0,0,0,0,0
360793,1995,0,0,0,0,0,0,0,0,0,0
360794,1995,20,20,20,20,20,20,20,20,20,20
360795,1995,0,0,0,0,0,0,0,0,0,0
360796,1995,0,0,0,0,0,0,0,0,0,0
360797,1995,0,0,0,0,3,0,0,0,0,0
360798,1995,0,0,0,0,0,0,0,0,0,0
360799,1995,0,0,0,0,0,0,0,0,0,0
360800,1995,30,12,18,5,9,27,25,15,17,22
360801,1995,0,0,0,0,0,0,0,0,0,0
360802,1995,0,0,0,0,0,0,0,0,0,0
360803,1995,14,14,14,14,14,14,14,14,14,14
360804,1995,0,0,0,0,0,0,0,0,0,0
360805,1995,0,0,0,0,0,0,0,0,0,0
360806,1995,0,0,0,0,0,0,0,0,0,0
360807,1995,0,0,11,0,0,0,0,0,0,0
360808,1995,0,0,11,30,0,0,0,0,0,0
360809,1995,0,0,0,0,0,0,0,0,0,0
360810,1995,0,0,0,0,0,0,0,0,0,0
360811,1995,0,3,0,13,6,0,0,0,0,12
360812,1995,0,0,0,0,0,0,6,0,0,0
360813,1995,0,0,0,0,0,0,0,0,0,0
360814,1995,0,0,0,0,0,0,0,0,0,0
360815,1995,0,0,0,0,0,0,0,0,0,0
360816,1995,0,0,0,0,0,0,0,0,0,0
360817,1995,0,0,0,0,0,0,0,0,0,9
360819,1995,0,0,0,0,0,0,0,0,0,0
360820,1995,0,0,0,0,0,0,0,0,0,0
360821,1995,0,0,0,0,0,25,0,0,0,0
360822,1995,0,0,0,0,0,0,0,0,0,0
360823,1995,0,0,0,8,17,0,0,0,7,0
360824,1995,0,0,0,0,0,0,0,0,0,0
360825,1995,0,0,0,0,0,0,0,0,0,0
360826,1995,18,24,8,9,16,6,21,10,0,10
360827,1995,0,0,0,21,0,0,0,0,0,0
360828,1995,0,0,0,0,0,0,0,0,0,0
360829,1995,0,0,0,0,0,0,0,0,0,0
360830,1995,5,5,5,5,5,5,5,5,5,5
360831,1995,11,11,11,11,11,11,11,11,11,11
360832,1995,0,0,0,0,0,0,0,0,0,0
360833,1995,0,0,0,0,0,0,0,0,0,0
360834,1995,0,0,0,0,0,0,0,0,0,0
360835,1995,0,0,0,0,0,0,0,0,0,0
360836,1995,18,18,18,18,18,18,18,18,18,18
360837,1995,0,0,0,0,0,0,0,0,0,0
360838,1995,23,23,23,23,23,23,23,23,23,23
360839,1995,0,0,0,0,0,0,0,0,0,0
360840,1995,0,0,0,0,0,0,0,0,0,0
360841,1995,0,0,0,0,0,0,0,0,0,0
360842,1995,0,0,0,0,0,0,0,0,0,0
360843,1995,0,0,0,0,0,0,0,0,0,0
360844,1995,12,12,12,12,12,12,12,12,12,12
360845,1995,0,0,5,0,0,0,0,0,0,4
360846,1995,0,0,0,0,0,0,0,0,0,0
360847,1995,0,0,0,0,0,0,0,0,0,0
360848,1995,0,0,0,0,0,0,27,0,12,0
360849,1995,8,10,0,0,0,0,0,0,0,0
360850,1995,0,0,0,0,0,0,0,0,0,0
360851,1995,0,0,0,0,37,0,0,35,25,31
360852,1995,0,0,0,0,0,0,0,0,0,0
360853,1995,8,8,8,8,24,8,8,8,8,8
360854,1995,19,19,19,19,19,19,19,19,19,19
360855,1995,0,0,0,0,0,0,0,0,0,0
360856,1995,0,0,0,0,0,0,0,0,0,0
360857,1995,28,14,8,21,14,19,28,16,19,11
360858,1995,0,0,0,0,0,0,0,0,0,0
360859,1995,15,0,0,0,0,0,0,0,0,0
360860,1995,0,0,0,6,0,0,0,0,0,0
360861,1995,0,5,0,0,0,0,0,0,0,0
360862,1995,0,0,0,0,0,0,0,0,0,0
360863,1995,0,0,0,0,0,0,0,0,0,0
360864,1995,12,12,12,12,12,12,12,12,12,12
360865,1995,8,8,8,8,8,8,8,8,8,8
360866,1995,0,0,0,0,19,0,0,0,0,0
360867,1995,0,0,0,0,0,0,0,0,0,0
360868,1995,34,12,14,23,17,20,18,29,23,28
360869,1995,9,6,24,10,5,18,15,25,16,16
360870,1995,0,0,0,17,0,0,20,0,31,0
360871,1995,9,0,9,19,18,2,10,7,4,6
360872,1995,0,0,0,0,0,0,17,0,0,0
360873,1995,0,0,0,0,0,0,0,0,0,0
360874,1995,17,16,19,18,11,18,24,5,37,3
360875,1995,0,0,0,0,0,0,30,0,0,0
360876,1995,0,0,0,12,0,0,3,0,0,16
360877,1995,0,0,0,0,0,19,0,0,0,0
360878,1995,11,0,0,0,0,0,0,0,0,0
360879,1995,0,0,0,0,0,0,0,0,0,0
360880,1995,17,0,0,21,0,13,18,10,17,18
360881,1995,6,6,6,6,6,6,6,6,6,6
360882,1995,0,0,0,0,0,0,0,0,0,0
360883,1995,0,0,0,0,0,0,0,0,0,0
360884,1995,10,16,31,21,0,15,17,12,14,18
360885,1995,17,14,8,22,20,25,0,25,13,34
360886,1995,0,0,0,0,0,0,0,0,0,0
360887,1995,0,0,0,0,0,0,0,0,0,0
360888,1995,1,1,1,1,1,1,1,1,1,1
360889,1995,0,0,0,0,0,0,0,0,0,0
360890,1995,0,0,0,0,0,0,0,0,0,0
360891,1995,14,7,21,3,15,8,21,12,11,11
360892,1995,0,0,0,0,0,0,0,0,13,0
360893,1995,0,0,0,0,0,0,0,0,0,0
360894,1995,8,8,8,8,8,8,8,8,8,8
360895,1995,0,0,0,0,0,0,0,0,0,0
360896,1995,0,0,0,0,0,0,0,0,0,0
360897,1995,0,0,0,0,0,0,0,0,0,0
360898,1995,0,0,0,0,0,0,0,0,0,0
360899,1995,32,32,32,32,32,32,32,32,32,32
360900,1995,0,0,0,0,0,0,0,0,0,0
360901,1995,0,0,0,0,0,0,0,0,0,0
360902,1995,25,25,25,25,25,25,25,25,25,25
360903,1995,0,0,0,0,0,24,0,0,0,0
360904,1995,2,2,2,2,2,2,2,2,2,2
360905,1995,0,0,0,0,0,0,0,0,30,0
360906,1995,0,0,0,0,0,0,0,0,0,0
360907,1995,0,0,0,0,0,0,0,0,0,0
360908,1995,0,0,0,0,0,0,0,0,0,0
360909,1995,17,17,17,17,17,17,17,17,17,17
360910,1995,0,0,0,0,0,0,0,0,0,0
360911,1995,8,0,0,0,0,0,0,0,0,0
360912,1995,0,0,0,0,0,0,0,0,0,0
360913,1995,0,0,0,0,0,0,0,0,0,0
360914,1995,0,0,0,0,0,0,0,0,0,0
360915,1995,0,0,0,0,0,0,0,0,0,0
360916,1995,2,13,15,13,18,14,20,25,16,12
360917,1995,10,10,10,10,10,10,10,10,10,10
360918,1995,17,30,21,33,29,17,18,13,8,27
360919,1995,0,0,0,0,0,0,0,0,0,0
360920,1995,0,0,0,0,0,0,0,0,0,0
360921,1995,21,21,21,21,21,21,21,21,21,21
360922,1995,0,0,0,0,27,0,0,0,0,0
360923,1995,10,15,15,19,8,9,0,0,10,0
360924,1995,26,26,26,26,26,26,26,26,26,26
360925,1995,24,24,24,24,24,24,24,24,24,24
360926,1995,0,0,0,0,0,0,0,0,0,0
360927,1995,0,0,11,0,10,0,0,0,0,0
360928,1995,0,0,0,0,0,0,0,0,0,0
360929,1995,0,0,0,0,0,0,0,0,0,0
360930,1995,0,0,0,0,0,0,0,0,0,0
360931,1995,0,0,0,0,0,0,0,0,7,0
360932,1995,22,24,9,16,21,9,15,16,22,20
360933,1995,25,0,0,0,0,0,0,0,0,0
360934,1995,0,0,0,0,0,0,0,0,0,0
360935,1995,0,0,0,0,0,0,0,0,0,0
360936,1995,0,0,0,0,0,18,0,0,0,0
360937,1995,24,9,25,22,27,0,16,15,11,22
360938,1995,0,0,0,0,0,0,0,0,0,0
360939,1995,0,0,0,0,0,0,0,0,0,0
360940,1995,0,0,0,0,0,0,0,0,0,0
360941,1995,0,0,0,0,0,0,0,0,0,0
360942,1995,0,0,0,0,0,0,0,0,0,0
360943,1995,0,0,0,0,0,0,0,0,0,0
360944,1995,4,4,4,4,4,4,4,4,4,4
360945,1995,12,18,11,23,11,21,0,16,18,20
360946,1995,12,0,0,6,15,18,19,0,21,11
360947,1995,13,0,0,0,0,0,9,7,0,14
360948,1995,33,33,33,33,33,33,33,33,33,33
360949,1995,0,0,0,0,0,0,0,0,0,0
360950,1995,6,6,6,6,6,6,6,6,6,6
360951,1995,0,0,0,0,0,0,0,0,0,0
360952,1995,14,14,14,14,14,14,14,14,14,14
360953,1995,25,25,12,38,18,3,20,17,23,9
360954,1995,22,0,0,0,2,0,0,0,0,0
360955,1995,0,0,0,0,0,0,0,0,0,0
360956,1995,29,23,10,15,22,18,15,30,11,21
360957,1995,0,0,0,0,0,0,0,0,0,0
360958,1995,0,0,0,0,0,0,0,0,0,0
360959,1995,28,0,0,0,0,0,0,0,0,0
360960,1995,8,0,0,0,0,0,0,22,0,0
360961,1995,0,0,0,0,0,0,7,0,0,0
360962,1995,0,0,0,0,0,0,0,0,0,0
360963,1995,0,0,0,0,0,0,0,0,0,0
360964,1995,0,0,0,0,0,0,0,0,0,0
360965,1995,0,23,16,11,0,22,4,30,9,13
360966,1995,26,13,19,27,0,9,0,10,8,8
360967,1995,0,0,0,0,0,0,0,0,0,0
360969,1995,27,27,27,27,27,27,27,27,27,27
360970,1995,0,0,0,0,0,0,0,0,0,0
360971,1995,0,0,0,0,0,0,0,0,0,0
360972,1995,26,5,17,20,11,4,20,6,51,17
360973,1995,8,0,13,9,6,16,9,14,16,28
360974,1995,21,26,10,0,15,14,19,16,10,21
360975,1995,0,0,0,0,0,0,0,0,0,0
360976,1995,0,0,0,0,16,0,0,0,0,6
360977,1995,0,0,0,29,20,13,32,8,6,3
360978,1995,0,0,0,0,0,0,0,0,0,0
360979,1995,15,0,0,10,0,0,0,0,0,0
360980,1995,2,0,0,0,0,0,0,0,0,0
360981,1995,0,0,0,0,0,0,0,0,0,0
360982,1995,26,16,19,7,29,10,21,0,25,22
360983,1995,0,0,0,0,0,0,0,0,0,0
360984,1995,14,14,14,14,14,14,14,14,14,14
360985,1995,0,0,0,0,0,0,0,0,0,0
360986,1995,0,0,0,0,0,0,0,0,0,0
360987,1995,0,0,0,0,0,0,0,0,5,0
360988,1995,0,0,0,0,0,0,0,0,0,0
360989,1995,0,16,0,0,0,0,0,0,0,0
360990,1995,0,0,0,0,0,0,6,0,0,0
360991,1995,0,0,0,0,0,0,0,0,0,0
360992,1995,0,0,0,0,0,0,0,0,0,0
360993,1995,13,0,0,3,5,20,0,0,14,0
360994,1995,0,0,0,0,0,0,0,0,0,5
360995,1995,11,11,11,11,11,11,11,11,11,11
360996,1995,0,0,0,0,0,0,0,0,0,0
360997,1995,0,0,0,0,0,19,0,0,0,0
360998,1995,0,0,0,11,0,0,0,0,0,0
360999,1995,0,0,0,0,0,0,0,0,0,0
361000,1995,29,12,9,15,23,17,0,2,9,16
361001,1995,0,0,0,0,0,0,0,0,0,0
361002,1995,0,0,12,0,19,0,0,0,0,0
361003,1995,0,0,0,0,0,0,0,0,0,0
361004,1995,0,0,0,0,0,0,0,0,0,0
361005,1995,20,20,20,20,20,20,20,20,20,20
361006,1995,0,0,0,0,0,0,0,0,0,0
361007,1995,0,0,0,0,0,0,0,0,0,0
361008,1995,0,0,0,15,0,0,0,13,0,0
361009,1995,11,11,11,11,11,11,11,11,11,11
361010,1995,11,11,11,11,11,11,11,11,11,11
361011,1995,10,4,15,10,7,9,8,8,13,12
361012,1995,0,0,0,0,0,0,0,0,0,0
361013,1995,0,0,0,0,0,0,0,0,0,0
361014,1995,8,8,8,8,8,8,8,8,8,8
361015,1995,0,0,0,0,0,0,0,0,0,0
361016,1995,20,25,0,20,15,25,27,6,0,11
361017,1995,6,6,6,6,6,6,6,6,6,6
361018,1995,28,20,16,28,37,30,39,4,14,37
361019,1995,0,0,0,0,0,0,0,0,0,0
361020,1995,0,0,0,0,0,0,0,0,0,0
361021,1995,0,0,0,0,0,0,0,0,0,0
361022,1995,24,8,0,15,0,0,0,0,0,0
361023,1995,0,13,0,0,15,0,14,0,0,0
361024,1995,0,0,0,0,0,0,0,0,0,0
361025,1995,0,0,0,0,0,0,0,0,0,0
361026,1995,0,0,0,0,0,0,0,0,0,0
361027,1995,13,0,0,63,0,0,0,0,13,0
361028,1995,0,0,0,0,0,0,0,0,0,0
361029,1995,0,0,0,0,0,0,0,0,0,0
361030,1995,0,0,0,0,0,0,0,0,0,0
361031,1995,0,0,0,0,0,12,4,0,0,0
361032,1995,0,0,0,9,0,0,0,4,6,0
361033,1995,0,0,0,0,0,0,0,0,0,0
361034,1995,0,0,0,0,0,0,0,0,0,0
361035,1995,0,0,0,0,0,0,0,0,0,0
361036,1995,9,0,0,0,0,0,0,0,0,0
361037,1995,0,0,0,0,0,0,0,0,0,0
361038,1995,0,0,7,0,0,0,0,0,0,0
361039,1995,26,10,17,29,15,0,13,18,24,20
361040,1995,16,16,16,16,16,16,16,16,16,16
361041,1995,18,0,0,0,0,0,0,0,0,0
361042,1995,0,0,0,0,0,0,0,0,0,0
361043,1995,0,0,0,0,0,0,0,0,0,0
361044,1995,0,14,0,0,0,0,0,0,9,0
361045,1995,0,0,0,0,0,0,0,0,0,0
361046,1995,0,0,0,0,0,0,0,0,0,0
361047,1995,0,0,0,0,0,0,0,0,0,0
361048,1995,8,21,2,8,23,8,11,11,13,14
361049,1995,16,25,11,16,8,0,18,12,9,6
361050,1995,0,0,0,0,0,0,0,0,0,0
361051,1995,13,13,13,13,13,13,13,13,13,13
361052,1995,21,21,21,21,21,21,21,21,21,21
361053,1995,0,0,0,0,0,0,0,0,0,0
361054,1995,16,16,16,16,16,16,16,16,16,16
361055,1995,13,13,13,13,13,13,13,13,13,13
361056,1995,20,20,20,20,20,20,20,20,20,20
361057,1995,0,0,0,11,0,0,0,0,0,0
